filepath,label,video,frame,split
Flakings/5.MOV_20201223130541_7612.JPEG,flaking,5.MOV,7612,train
Flakings/5.MOV_20201223130541_7865.JPEG,flaking,5.MOV,7865,train
Flakings/5.MOV_20201223130541_7866.JPEG,flaking,5.MOV,7866,train
Flakings/5.MOV_20201223130541_7867.JPEG,flaking,5.MOV,7867,train
Flakings/5.MOV_20201223130541_7868.JPEG,flaking,5.MOV,7868,train
Flakings/5.MOV_20201223130541_7869.JPEG,flaking,5.MOV,7869,train
Flakings/5.MOV_20201223130541_7870.JPEG,flaking,5.MOV,7870,train
Flakings/5.MOV_20201223130541_7871.JPEG,flaking,5.MOV,7871,train
Flakings/5.MOV_20201223130541_7906.JPEG,flaking,5.MOV,7906,val
Flakings/5.MOV_20201223130541_7907.JPEG,flaking,5.MOV,7907,val
Flakings/5.MOV_20201223130541_7908.JPEG,flaking,5.MOV,7908,val
Flakings/5.MOV_20201223130541_7909.JPEG,flaking,5.MOV,7909,val
Flakings/5.MOV_20201223130541_7910.JPEG,flaking,5.MOV,7910,val
Flakings/5.MOV_20201223130541_7911.JPEG,flaking,5.MOV,7911,val
Flakings/5.MOV_20201223130541_7912.JPEG,flaking,5.MOV,7912,val
Flakings/5.MOV_20201223130541_7913.JPEG,flaking,5.MOV,7913,val
Flakings/5.MOV_20201223130541_7914.JPEG,flaking,5.MOV,7914,val
Flakings/5.MOV_20201223130541_7915.JPEG,flaking,5.MOV,7915,val
Flakings/5.MOV_20201223130541_7916.JPEG,flaking,5.MOV,7916,val
Flakings/5.MOV_20201223130541_7917.JPEG,flaking,5.MOV,7917,val
Flakings/5.MOV_20201223130541_7918.JPEG,flaking,5.MOV,7918,val
Flakings/5.MOV_20201223130541_7919.JPEG,flaking,5.MOV,7919,val
Flakings/5.MOV_20201223130541_8153.JPEG,flaking,5.MOV,8153,train
Flakings/5.MOV_20201223130541_8154.JPEG,flaking,5.MOV,8154,train
Flakings/5.MOV_20201223130541_8155.JPEG,flaking,5.MOV,8155,train
Flakings/5.MOV_20201223130541_8156.JPEG,flaking,5.MOV,8156,train
Flakings/5.MOV_20201223130541_8157.JPEG,flaking,5.MOV,8157,train
Flakings/5.MOV_20201223130541_8158.JPEG,flaking,5.MOV,8158,train
Flakings/5.MOV_20201223130541_8159.JPEG,flaking,5.MOV,8159,train
Flakings/5.MOV_20201223130541_8160.JPEG,flaking,5.MOV,8160,train
Flakings/5.MOV_20201223130541_8161.JPEG,flaking,5.MOV,8161,train
Flakings/5.MOV_20201223130541_8162.JPEG,flaking,5.MOV,8162,train
Flakings/5.MOV_20201223130541_8163.JPEG,flaking,5.MOV,8163,train
Flakings/5.MOV_20201223130541_8164.JPEG,flaking,5.MOV,8164,train
Flakings/5.MOV_20201223130541_8165.JPEG,flaking,5.MOV,8165,train
Flakings/5.MOV_20201223130541_8222.JPEG,flaking,5.MOV,8222,test
Flakings/5.MOV_20201223130541_8223.JPEG,flaking,5.MOV,8223,test
Flakings/5.MOV_20201223130541_8224.JPEG,flaking,5.MOV,8224,test
Flakings/5.MOV_20201223130541_8243.JPEG,flaking,5.MOV,8243,val
Flakings/5.MOV_20201223130541_8244.JPEG,flaking,5.MOV,8244,val
Flakings/5.MOV_20201223130541_8245.JPEG,flaking,5.MOV,8245,val
Flakings/5.MOV_20201223130541_8246.JPEG,flaking,5.MOV,8246,val
Flakings/5.MOV_20201223130541_8247.JPEG,flaking,5.MOV,8247,val
Flakings/5.MOV_20201223130541_8248.JPEG,flaking,5.MOV,8248,val
Flakings/5.MOV_20201223130541_8249.JPEG,flaking,5.MOV,8249,val
Flakings/5.MOV_20201223130541_8250.JPEG,flaking,5.MOV,8250,val
Flakings/5.MOV_20201223130541_8251.JPEG,flaking,5.MOV,8251,val
Flakings/5.MOV_20201223130541_8252.JPEG,flaking,5.MOV,8252,val
Flakings/5.MOV_20201223130541_8253.JPEG,flaking,5.MOV,8253,val
Flakings/5.MOV_20201223130541_8254.JPEG,flaking,5.MOV,8254,val
Flakings/5.MOV_20201223130541_8255.JPEG,flaking,5.MOV,8255,val
Flakings/5.MOV_20201223130541_8256.JPEG,flaking,5.MOV,8256,val
Flakings/5.MOV_20201223130541_8257.JPEG,flaking,5.MOV,8257,val
Flakings/5.MOV_20201223130541_8258.JPEG,flaking,5.MOV,8258,val
Flakings/5.MOV_20201223130541_8259.JPEG,flaking,5.MOV,8259,val
Flakings/5.MOV_20201223130541_8260.JPEG,flaking,5.MOV,8260,val
Flakings/5.MOV_20201223130541_8261.JPEG,flaking,5.MOV,8261,val
Flakings/5.MOV_20201223130541_8262.JPEG,flaking,5.MOV,8262,val
Flakings/5.MOV_20201223130541_8263.JPEG,flaking,5.MOV,8263,val
Flakings/5.MOV_20201223130541_8264.JPEG,flaking,5.MOV,8264,val
Flakings/5.MOV_20201223130541_8265.JPEG,flaking,5.MOV,8265,val
Flakings/7.MOV_20201228114152_5081.JPEG,flaking,7.MOV,5081,train
Flakings/7.MOV_20201228114152_5082.JPEG,flaking,7.MOV,5082,train
Flakings/7.MOV_20201228114152_5083.JPEG,flaking,7.MOV,5083,train
Flakings/7.MOV_20201228114152_5084.JPEG,flaking,7.MOV,5084,train
Flakings/7.MOV_20201228114152_5085.JPEG,flaking,7.MOV,5085,train
Flakings/7.MOV_20201228114152_5086.JPEG,flaking,7.MOV,5086,train
Flakings/7.MOV_20201228114152_5087.JPEG,flaking,7.MOV,5087,train
Flakings/7.MOV_20201228114152_5088.JPEG,flaking,7.MOV,5088,train
Flakings/7.MOV_20201228114152_5089.JPEG,flaking,7.MOV,5089,train
Flakings/7.MOV_20201228114152_5090.JPEG,flaking,7.MOV,5090,train
Flakings/7.MOV_20201228114152_5091.JPEG,flaking,7.MOV,5091,train
Flakings/7.MOV_20201228114152_5092.JPEG,flaking,7.MOV,5092,train
Flakings/7.MOV_20201228114152_5093.JPEG,flaking,7.MOV,5093,train
Flakings/7.MOV_20201228114152_5094.JPEG,flaking,7.MOV,5094,train
Flakings/7.MOV_20201228114152_5095.JPEG,flaking,7.MOV,5095,train
Flakings/7.MOV_20201228114152_5096.JPEG,flaking,7.MOV,5096,train
Flakings/7.MOV_20201228114152_5097.JPEG,flaking,7.MOV,5097,train
Flakings/7.MOV_20201228114152_5098.JPEG,flaking,7.MOV,5098,train
Flakings/7.MOV_20201228114152_5099.JPEG,flaking,7.MOV,5099,train
Flakings/7.MOV_20201228114152_5100.JPEG,flaking,7.MOV,5100,train
Flakings/7.MOV_20201228114152_5101.JPEG,flaking,7.MOV,5101,train
Flakings/7.MOV_20201228114152_5102.JPEG,flaking,7.MOV,5102,train
Flakings/7.MOV_20201228114152_5103.JPEG,flaking,7.MOV,5103,train
Flakings/7.MOV_20201228114152_5104.JPEG,flaking,7.MOV,5104,train
Flakings/7.MOV_20201228114152_5105.JPEG,flaking,7.MOV,5105,train
Flakings/7.MOV_20201228114152_5106.JPEG,flaking,7.MOV,5106,train
Flakings/7.MOV_20201228114152_5107.JPEG,flaking,7.MOV,5107,train
Flakings/7.MOV_20201228114152_5108.JPEG,flaking,7.MOV,5108,train
Flakings/7.MOV_20201228114152_5109.JPEG,flaking,7.MOV,5109,train
Flakings/7.MOV_20201228114152_5110.JPEG,flaking,7.MOV,5110,train
Flakings/7.MOV_20201228114152_5111.JPEG,flaking,7.MOV,5111,train
Flakings/7.MOV_20201228114152_5112.JPEG,flaking,7.MOV,5112,train
Flakings/7.MOV_20201228114152_5113.JPEG,flaking,7.MOV,5113,train
Flakings/7.MOV_20201228114152_5114.JPEG,flaking,7.MOV,5114,train
Flakings/7.MOV_20201228114152_5115.JPEG,flaking,7.MOV,5115,train
Flakings/7.MOV_20201228114152_5116.JPEG,flaking,7.MOV,5116,train
Flakings/7.MOV_20201228114152_5117.JPEG,flaking,7.MOV,5117,train
Flakings/7.MOV_20201228114152_5118.JPEG,flaking,7.MOV,5118,train
Flakings/7.MOV_20201228114152_5119.JPEG,flaking,7.MOV,5119,train
Flakings/7.MOV_20201228114152_5120.JPEG,flaking,7.MOV,5120,train
Flakings/7.MOV_20201228114152_5121.JPEG,flaking,7.MOV,5121,train
Flakings/7.MOV_20201228114152_5122.JPEG,flaking,7.MOV,5122,train
Flakings/7.MOV_20201228114152_5123.JPEG,flaking,7.MOV,5123,train
Flakings/7.MOV_20201228114152_5124.JPEG,flaking,7.MOV,5124,train
Flakings/7.MOV_20201228114152_5125.JPEG,flaking,7.MOV,5125,train
Flakings/7.MOV_20201228114152_5126.JPEG,flaking,7.MOV,5126,train
Flakings/7.MOV_20201228114152_5127.JPEG,flaking,7.MOV,5127,train
Flakings/7.MOV_20201228114152_5128.JPEG,flaking,7.MOV,5128,train
Flakings/7.MOV_20201228114152_5129.JPEG,flaking,7.MOV,5129,train
Flakings/7.MOV_20201228114152_5130.JPEG,flaking,7.MOV,5130,train
Flakings/7.MOV_20201228114152_5131.JPEG,flaking,7.MOV,5131,train
Flakings/7.MOV_20201228114152_5132.JPEG,flaking,7.MOV,5132,train
Flakings/7.MOV_20201228114152_5133.JPEG,flaking,7.MOV,5133,train
Flakings/7.MOV_20201228114152_5134.JPEG,flaking,7.MOV,5134,train
Flakings/7.MOV_20201228114152_5135.JPEG,flaking,7.MOV,5135,train
Flakings/7.MOV_20201228114152_5136.JPEG,flaking,7.MOV,5136,train
Flakings/7.MOV_20201228114152_5137.JPEG,flaking,7.MOV,5137,train
Flakings/7.MOV_20201228114152_5138.JPEG,flaking,7.MOV,5138,train
Flakings/7.MOV_20201228114152_5139.JPEG,flaking,7.MOV,5139,train
Flakings/7.MOV_20201228114152_5140.JPEG,flaking,7.MOV,5140,train
Flakings/7.MOV_20201228114152_5848.JPEG,flaking,7.MOV,5848,test
Flakings/7.MOV_20201228114152_5857.JPEG,flaking,7.MOV,5857,test
Flakings/7.MOV_20201228114152_5858.JPEG,flaking,7.MOV,5858,test
Flakings/7.MOV_20201228114152_5860.JPEG,flaking,7.MOV,5860,test
Flakings/7.MOV_20201228114152_5861.JPEG,flaking,7.MOV,5861,test
Flakings/7.MOV_20201228114152_5862.JPEG,flaking,7.MOV,5862,test
Flakings/7.MOV_20201228114152_5863.JPEG,flaking,7.MOV,5863,test
Flakings/7.MOV_20201228114152_5864.JPEG,flaking,7.MOV,5864,test
Flakings/7.MOV_20201228114152_5865.JPEG,flaking,7.MOV,5865,test
Flakings/7.MOV_20201228114152_5866.JPEG,flaking,7.MOV,5866,test
Flakings/7.MOV_20201228114152_5867.JPEG,flaking,7.MOV,5867,test
Flakings/7.MOV_20201228114152_5868.JPEG,flaking,7.MOV,5868,test
Flakings/7.MOV_20201228114152_5869.JPEG,flaking,7.MOV,5869,test
Flakings/7.MOV_20201228114152_5870.JPEG,flaking,7.MOV,5870,test
Flakings/7.MOV_20201228114152_5871.JPEG,flaking,7.MOV,5871,test
Flakings/7.MOV_20201228114152_5872.JPEG,flaking,7.MOV,5872,test
Flakings/7.MOV_20201228114152_5873.JPEG,flaking,7.MOV,5873,test
Flakings/7.MOV_20201228114152_5874.JPEG,flaking,7.MOV,5874,test
Flakings/7.MOV_20201228114152_5890.JPEG,flaking,7.MOV,5890,train
Flakings/7.MOV_20201228114152_5891.JPEG,flaking,7.MOV,5891,train
Flakings/7.MOV_20201228114152_5896.JPEG,flaking,7.MOV,5896,train
Flakings/7.MOV_20201228114152_5897.JPEG,flaking,7.MOV,5897,train
Flakings/7.MOV_20201228114152_5898.JPEG,flaking,7.MOV,5898,train
Flakings/7.MOV_20201228114152_5899.JPEG,flaking,7.MOV,5899,train
Flakings/7.MOV_20201228114152_5900.JPEG,flaking,7.MOV,5900,train
Flakings/7.MOV_20201228114152_5901.JPEG,flaking,7.MOV,5901,train
Flakings/7.MOV_20201228114152_5902.JPEG,flaking,7.MOV,5902,train
Flakings/7.MOV_20201228114152_5903.JPEG,flaking,7.MOV,5903,train
Flakings/7.MOV_20201228114152_5904.JPEG,flaking,7.MOV,5904,train
Flakings/7.MOV_20201228114152_5905.JPEG,flaking,7.MOV,5905,train
Flakings/7.MOV_20201228114152_5906.JPEG,flaking,7.MOV,5906,train
Flakings/7.MOV_20201228114152_5907.JPEG,flaking,7.MOV,5907,train
Flakings/7.MOV_20201228114152_5908.JPEG,flaking,7.MOV,5908,train
Flakings/7.MOV_20201228114152_5909.JPEG,flaking,7.MOV,5909,train
Flakings/7.MOV_20201228114152_5910.JPEG,flaking,7.MOV,5910,train
Flakings/7.MOV_20201228114152_5911.JPEG,flaking,7.MOV,5911,train
Flakings/7.MOV_20201228114152_5912.JPEG,flaking,7.MOV,5912,train
Flakings/7.MOV_20201228114152_5913.JPEG,flaking,7.MOV,5913,train
Flakings/7.MOV_20201228114152_5914.JPEG,flaking,7.MOV,5914,train
Flakings/7.MOV_20201228114152_5915.JPEG,flaking,7.MOV,5915,train
Flakings/7.MOV_20201228114152_5916.JPEG,flaking,7.MOV,5916,train
Flakings/7.MOV_20201228114152_5917.JPEG,flaking,7.MOV,5917,train
Flakings/7.MOV_20201228114152_5918.JPEG,flaking,7.MOV,5918,train
Flakings/7.MOV_20201228114152_5919.JPEG,flaking,7.MOV,5919,train
Flakings/7.MOV_20201228114152_5920.JPEG,flaking,7.MOV,5920,train
Flakings/7.MOV_20201228114152_5921.JPEG,flaking,7.MOV,5921,train
Flakings/7.MOV_20201228114152_5922.JPEG,flaking,7.MOV,5922,train
Flakings/7.MOV_20201228114152_5974.JPEG,flaking,7.MOV,5974,train
Flakings/7.MOV_20201228114152_5975.JPEG,flaking,7.MOV,5975,train
Flakings/7.MOV_20201228114152_5976.JPEG,flaking,7.MOV,5976,train
Flakings/7.MOV_20201228114152_5977.JPEG,flaking,7.MOV,5977,train
Flakings/7.MOV_20201228114152_5978.JPEG,flaking,7.MOV,5978,train
Flakings/7.MOV_20201228114152_5979.JPEG,flaking,7.MOV,5979,train
Flakings/7.MOV_20201228114152_5980.JPEG,flaking,7.MOV,5980,train
Flakings/7.MOV_20201228114152_5981.JPEG,flaking,7.MOV,5981,train
Flakings/7.MOV_20201228114152_5982.JPEG,flaking,7.MOV,5982,train
Flakings/7.MOV_20201228114152_5983.JPEG,flaking,7.MOV,5983,train
Flakings/7.MOV_20201228114152_5984.JPEG,flaking,7.MOV,5984,train
Flakings/7.MOV_20201228114152_5985.JPEG,flaking,7.MOV,5985,train
Flakings/7.MOV_20201228114152_5986.JPEG,flaking,7.MOV,5986,train
Flakings/7.MOV_20201228114152_5987.JPEG,flaking,7.MOV,5987,train
Flakings/7.MOV_20201228114152_5988.JPEG,flaking,7.MOV,5988,train
Flakings/7.MOV_20201228114152_5989.JPEG,flaking,7.MOV,5989,train
Flakings/7.MOV_20201228114152_5990.JPEG,flaking,7.MOV,5990,train
Flakings/7.MOV_20201228114152_5991.JPEG,flaking,7.MOV,5991,train
Flakings/7.MOV_20201228114152_5992.JPEG,flaking,7.MOV,5992,train
Flakings/7.MOV_20201228114152_5993.JPEG,flaking,7.MOV,5993,train
Flakings/7.MOV_20201228114152_5994.JPEG,flaking,7.MOV,5994,train
Flakings/7.MOV_20201228114152_5995.JPEG,flaking,7.MOV,5995,train
Flakings/7.MOV_20201228114152_5996.JPEG,flaking,7.MOV,5996,train
Flakings/7.MOV_20201228114152_5997.JPEG,flaking,7.MOV,5997,train
Flakings/7.MOV_20201228114152_6098.JPEG,flaking,7.MOV,6098,train
Flakings/7.MOV_20201228114152_6099.JPEG,flaking,7.MOV,6099,train
Flakings/7.MOV_20201228114152_6100.JPEG,flaking,7.MOV,6100,train
Flakings/7.MOV_20201228114152_6101.JPEG,flaking,7.MOV,6101,train
Flakings/7.MOV_20201228114152_6102.JPEG,flaking,7.MOV,6102,train
Flakings/7.MOV_20201228114152_6103.JPEG,flaking,7.MOV,6103,train
Flakings/7.MOV_20201228114152_6104.JPEG,flaking,7.MOV,6104,train
Flakings/7.MOV_20201228114152_6105.JPEG,flaking,7.MOV,6105,train
Flakings/7.MOV_20201228114152_6106.JPEG,flaking,7.MOV,6106,train
Flakings/7.MOV_20201228114152_6107.JPEG,flaking,7.MOV,6107,train
Flakings/7.MOV_20201228114152_6108.JPEG,flaking,7.MOV,6108,train
Flakings/7.MOV_20201228114152_6109.JPEG,flaking,7.MOV,6109,train
Flakings/7.MOV_20201228114152_6110.JPEG,flaking,7.MOV,6110,train
Flakings/7.MOV_20201228114152_6111.JPEG,flaking,7.MOV,6111,train
Flakings/7.MOV_20201228114152_6112.JPEG,flaking,7.MOV,6112,train
Flakings/7.MOV_20201228114152_6113.JPEG,flaking,7.MOV,6113,train
Flakings/7.MOV_20201228114152_6114.JPEG,flaking,7.MOV,6114,train
Flakings/7.MOV_20201228114152_6115.JPEG,flaking,7.MOV,6115,train
Flakings/7.MOV_20201228114152_6128.JPEG,flaking,7.MOV,6128,train
Flakings/7.MOV_20201228114152_6129.JPEG,flaking,7.MOV,6129,train
Flakings/7.MOV_20201228114152_6130.JPEG,flaking,7.MOV,6130,train
Flakings/7.MOV_20201228114152_6131.JPEG,flaking,7.MOV,6131,train
Flakings/7.MOV_20201228114152_6132.JPEG,flaking,7.MOV,6132,train
Flakings/7.MOV_20201228114152_6133.JPEG,flaking,7.MOV,6133,train
Flakings/7.MOV_20201228114152_6134.JPEG,flaking,7.MOV,6134,train
Flakings/7.MOV_20201228114152_6135.JPEG,flaking,7.MOV,6135,train
Flakings/7.MOV_20201228114152_6136.JPEG,flaking,7.MOV,6136,train
Flakings/7.MOV_20201228114152_6137.JPEG,flaking,7.MOV,6137,train
Flakings/7.MOV_20201228114152_6138.JPEG,flaking,7.MOV,6138,train
Flakings/7.MOV_20201228114152_6139.JPEG,flaking,7.MOV,6139,train
Flakings/7.MOV_20201228114152_6140.JPEG,flaking,7.MOV,6140,train
Flakings/7.MOV_20201228114152_6141.JPEG,flaking,7.MOV,6141,train
Flakings/7.MOV_20201228114152_6142.JPEG,flaking,7.MOV,6142,train
Flakings/7.MOV_20201228114152_6143.JPEG,flaking,7.MOV,6143,train
Flakings/7.MOV_20201228114152_6144.JPEG,flaking,7.MOV,6144,train
Flakings/7.MOV_20201228114152_6145.JPEG,flaking,7.MOV,6145,train
Flakings/7.MOV_20201228114152_6146.JPEG,flaking,7.MOV,6146,train
Flakings/7.MOV_20201228114152_6147.JPEG,flaking,7.MOV,6147,train
Flakings/7.MOV_20201228114152_6148.JPEG,flaking,7.MOV,6148,train
Flakings/7.MOV_20201228114152_6266.JPEG,flaking,7.MOV,6266,val
Flakings/7.MOV_20201228114152_6267.JPEG,flaking,7.MOV,6267,val
Flakings/7.MOV_20201228114152_6268.JPEG,flaking,7.MOV,6268,val
Flakings/7.MOV_20201228114152_6269.JPEG,flaking,7.MOV,6269,val
Flakings/7.MOV_20201228114152_6270.JPEG,flaking,7.MOV,6270,val
Flakings/7.MOV_20201228114152_6271.JPEG,flaking,7.MOV,6271,val
Flakings/7.MOV_20201228114152_6272.JPEG,flaking,7.MOV,6272,val
Flakings/7.MOV_20201228114152_6273.JPEG,flaking,7.MOV,6273,val
Flakings/7.MOV_20201228114152_6274.JPEG,flaking,7.MOV,6274,val
Flakings/7.MOV_20201228114152_6275.JPEG,flaking,7.MOV,6275,val
Flakings/7.MOV_20201228114152_6276.JPEG,flaking,7.MOV,6276,val
Flakings/7.MOV_20201228114152_6277.JPEG,flaking,7.MOV,6277,val
Flakings/7.MOV_20201228114152_6278.JPEG,flaking,7.MOV,6278,val
Flakings/7.MOV_20201228114152_6279.JPEG,flaking,7.MOV,6279,val
Flakings/7.MOV_20201228114152_6280.JPEG,flaking,7.MOV,6280,val
Flakings/7.MOV_20201228114152_6281.JPEG,flaking,7.MOV,6281,val
Flakings/7.MOV_20201228114152_6282.JPEG,flaking,7.MOV,6282,val
Flakings/7.MOV_20201228114152_6283.JPEG,flaking,7.MOV,6283,val
Flakings/7.MOV_20201228114152_6284.JPEG,flaking,7.MOV,6284,val
Flakings/7.MOV_20201228114152_6285.JPEG,flaking,7.MOV,6285,val
Flakings/7.MOV_20201228114152_6286.JPEG,flaking,7.MOV,6286,val
Flakings/7.MOV_20201228114152_6287.JPEG,flaking,7.MOV,6287,val
Flakings/7.MOV_20201228114152_6288.JPEG,flaking,7.MOV,6288,val
Flakings/7.MOV_20201228114152_6289.JPEG,flaking,7.MOV,6289,val
Flakings/7.MOV_20201228114152_6290.JPEG,flaking,7.MOV,6290,val
Flakings/7.MOV_20201228114152_6291.JPEG,flaking,7.MOV,6291,val
Flakings/7.MOV_20201228114152_6292.JPEG,flaking,7.MOV,6292,val
Flakings/7.MOV_20201228114152_6293.JPEG,flaking,7.MOV,6293,val
Flakings/7.MOV_20201228114152_6294.JPEG,flaking,7.MOV,6294,val
Flakings/7.MOV_20201228114152_6295.JPEG,flaking,7.MOV,6295,val
Flakings/7.MOV_20201228114152_6296.JPEG,flaking,7.MOV,6296,val
Flakings/7.MOV_20201228114152_6297.JPEG,flaking,7.MOV,6297,val
Flakings/7.MOV_20201228114152_6298.JPEG,flaking,7.MOV,6298,val
Flakings/7.MOV_20201228114152_6299.JPEG,flaking,7.MOV,6299,val
Flakings/7.MOV_20201228114152_6300.JPEG,flaking,7.MOV,6300,val
Flakings/7.MOV_20201228114152_6301.JPEG,flaking,7.MOV,6301,val
Flakings/7.MOV_20201228114152_6302.JPEG,flaking,7.MOV,6302,val
Flakings/7.MOV_20201228114152_6303.JPEG,flaking,7.MOV,6303,val
Flakings/7.MOV_20201228114152_6304.JPEG,flaking,7.MOV,6304,val
Flakings/7.MOV_20201228114152_6305.JPEG,flaking,7.MOV,6305,val
Flakings/7.MOV_20201228114152_6306.JPEG,flaking,7.MOV,6306,val
Flakings/7.MOV_20201228114152_6307.JPEG,flaking,7.MOV,6307,val
Flakings/7.MOV_20201228114152_6308.JPEG,flaking,7.MOV,6308,val
Flakings/7.MOV_20201228114152_6309.JPEG,flaking,7.MOV,6309,val
Flakings/7.MOV_20201228114152_6310.JPEG,flaking,7.MOV,6310,val
Flakings/7.MOV_20201228114152_6382.JPEG,flaking,7.MOV,6382,test
Flakings/7.MOV_20201228114152_6383.JPEG,flaking,7.MOV,6383,test
Flakings/7.MOV_20201228114152_6384.JPEG,flaking,7.MOV,6384,test
Flakings/7.MOV_20201228114152_6481.JPEG,flaking,7.MOV,6481,train
Flakings/7.MOV_20201228114152_6482.JPEG,flaking,7.MOV,6482,train
Flakings/7.MOV_20201228114152_6483.JPEG,flaking,7.MOV,6483,train
Flakings/7.MOV_20201228114152_6484.JPEG,flaking,7.MOV,6484,train
Flakings/7.MOV_20201228114152_6686.JPEG,flaking,7.MOV,6686,train
Flakings/7.MOV_20201228114152_6687.JPEG,flaking,7.MOV,6687,train
Flakings/7.MOV_20201228114152_6688.JPEG,flaking,7.MOV,6688,train
Flakings/7.MOV_20201228114152_6689.JPEG,flaking,7.MOV,6689,train
Flakings/7.MOV_20201228114152_6690.JPEG,flaking,7.MOV,6690,train
Flakings/7.MOV_20201228114152_6691.JPEG,flaking,7.MOV,6691,train
Flakings/7.MOV_20201228114152_6692.JPEG,flaking,7.MOV,6692,train
Flakings/7.MOV_20201228114152_6693.JPEG,flaking,7.MOV,6693,train
Flakings/7.MOV_20201228114152_6694.JPEG,flaking,7.MOV,6694,train
Flakings/7.MOV_20201228114152_6695.JPEG,flaking,7.MOV,6695,train
Flakings/7.MOV_20201228114152_6696.JPEG,flaking,7.MOV,6696,train
Flakings/7.MOV_20201228114152_6697.JPEG,flaking,7.MOV,6697,train
Flakings/7.MOV_20201228114152_6698.JPEG,flaking,7.MOV,6698,train
Flakings/7.MOV_20201228114152_6699.JPEG,flaking,7.MOV,6699,train
Flakings/7.MOV_20201228114152_6700.JPEG,flaking,7.MOV,6700,train
Flakings/7.MOV_20201228114152_6701.JPEG,flaking,7.MOV,6701,train
Flakings/7.MOV_20201228114152_6702.JPEG,flaking,7.MOV,6702,train
Flakings/7.MOV_20201228114152_6703.JPEG,flaking,7.MOV,6703,train
Flakings/7.MOV_20201228114152_6704.JPEG,flaking,7.MOV,6704,train
Flakings/7.MOV_20201228114152_6705.JPEG,flaking,7.MOV,6705,train
Flakings/7.MOV_20201228114152_6706.JPEG,flaking,7.MOV,6706,train
Flakings/7.MOV_20201228114152_6707.JPEG,flaking,7.MOV,6707,train
Flakings/7.MOV_20201228114152_6708.JPEG,flaking,7.MOV,6708,train
Flakings/7.MOV_20201228114152_6709.JPEG,flaking,7.MOV,6709,train
Flakings/7.MOV_20201228114152_6710.JPEG,flaking,7.MOV,6710,train
Flakings/7.MOV_20201228114152_6711.JPEG,flaking,7.MOV,6711,train
Flakings/7.MOV_20201228114152_6712.JPEG,flaking,7.MOV,6712,train
Flakings/7.MOV_20201228114152_6713.JPEG,flaking,7.MOV,6713,train
Flakings/7.MOV_20201228114152_6714.JPEG,flaking,7.MOV,6714,train
Flakings/7.MOV_20201228114152_6715.JPEG,flaking,7.MOV,6715,train
Flakings/7.MOV_20201228114152_6716.JPEG,flaking,7.MOV,6716,train
Flakings/7.MOV_20201228114152_6717.JPEG,flaking,7.MOV,6717,train
Flakings/7.MOV_20201228114152_6718.JPEG,flaking,7.MOV,6718,train
Flakings/7.MOV_20201228114152_6719.JPEG,flaking,7.MOV,6719,train
Flakings/7.MOV_20201228114152_6720.JPEG,flaking,7.MOV,6720,train
Flakings/7.MOV_20201228114152_6873.JPEG,flaking,7.MOV,6873,train
Flakings/7.MOV_20201228114152_6874.JPEG,flaking,7.MOV,6874,train
Flakings/7.MOV_20201228114152_6875.JPEG,flaking,7.MOV,6875,train
Flakings/7.MOV_20201228114152_6876.JPEG,flaking,7.MOV,6876,train
Flakings/7.MOV_20201228114152_6877.JPEG,flaking,7.MOV,6877,train
Flakings/7.MOV_20201228114152_6878.JPEG,flaking,7.MOV,6878,train
Flakings/7.MOV_20201228114152_6879.JPEG,flaking,7.MOV,6879,train
Flakings/7.MOV_20201228114152_6880.JPEG,flaking,7.MOV,6880,train
Flakings/7.MOV_20201228114152_6881.JPEG,flaking,7.MOV,6881,train
Flakings/7.MOV_20201228114152_6882.JPEG,flaking,7.MOV,6882,train
Flakings/7.MOV_20201228114152_6883.JPEG,flaking,7.MOV,6883,train
Flakings/7.MOV_20201228114152_6884.JPEG,flaking,7.MOV,6884,train
Flakings/7.MOV_20201228114152_6885.JPEG,flaking,7.MOV,6885,train
Flakings/7.MOV_20201228114152_6886.JPEG,flaking,7.MOV,6886,train
Flakings/7.MOV_20201228114152_6987.JPEG,flaking,7.MOV,6987,train
Flakings/7.MOV_20201228114152_6988.JPEG,flaking,7.MOV,6988,train
Flakings/7.MOV_20201228114152_6989.JPEG,flaking,7.MOV,6989,train
Flakings/7.MOV_20201228114152_6990.JPEG,flaking,7.MOV,6990,train
Flakings/7.MOV_20201228114152_6991.JPEG,flaking,7.MOV,6991,train
Flakings/7.MOV_20201228114152_6992.JPEG,flaking,7.MOV,6992,train
Flakings/7.MOV_20201228114152_6993.JPEG,flaking,7.MOV,6993,train
Flakings/7.MOV_20201228114152_6994.JPEG,flaking,7.MOV,6994,train
Flakings/7.MOV_20201228114152_6995.JPEG,flaking,7.MOV,6995,train
Flakings/7.MOV_20201228114152_6996.JPEG,flaking,7.MOV,6996,train
Flakings/7.MOV_20201228114152_6997.JPEG,flaking,7.MOV,6997,train
Flakings/7.MOV_20201228114152_6998.JPEG,flaking,7.MOV,6998,train
Flakings/7.MOV_20201228114152_6999.JPEG,flaking,7.MOV,6999,train
Flakings/7.MOV_20201228114152_9792.JPEG,flaking,7.MOV,9792,train
Flakings/7.MOV_20201228114152_9793.JPEG,flaking,7.MOV,9793,train
Flakings/7.MOV_20201228114152_9794.JPEG,flaking,7.MOV,9794,train
Flakings/7.MOV_20201228114152_9795.JPEG,flaking,7.MOV,9795,train
